session_id,player_id,session_start,duration_sec,platform,country
s_00000432,p_000065,2024-01-31 07:36:00,79,iOS,US
s_00000433,p_000065,2024-02-01 16:30:00,369,iOS,US
s_00000434,p_000065,2024-02-01 22:28:00,190,iOS,US
s_00000435,p_000065,2024-02-01 17:11:00,217,iOS,US
s_00000436,p_000065,2024-02-02 08:16:00,253,iOS,US
s_00000437,p_000065,2024-02-02 22:07:00,450,iOS,US
s_00000438,p_000066,2024-01-04 09:25:00,346,Android,CN
s_00000439,p_000066,2024-01-04 22:04:00,220,Android,CN
s_00000440,p_000066,2024-01-04 08:09:00,179,Android,CN
s_00000441,p_000066,2024-01-04 11:51:00,202,Android,CN
s_00000442,p_000067,2024-02-02 16:05:00,2132,Android,FR
s_00000443,p_000067,2024-02-02 14:07:00,436,Android,FR
s_00000444,p_000067,2024-02-02 20:38:00,271,Android,FR
s_00000445,p_000068,2024-01-02 14:49:00,209,iOS,BR
s_00000446,p_000068,2024-01-02 23:24:00,599,iOS,BR
s_00000447,p_000068,2024-01-02 21:58:00,134,iOS,BR
s_00000448,p_000068,2024-01-02 21:19:00,548,iOS,BR
s_00000449,p_000069,2024-03-27 20:19:00,145,Android,GB
s_00000450,p_000069,2024-03-27 08:39:00,353,Android,GB
s_00000451,p_000069,2024-03-27 10:48:00,206,Android,GB
s_00000452,p_000070,2024-01-30 13:16:00,262,Android,RU
s_00000453,p_000070,2024-01-30 09:10:00,166,Android,RU
s_00000454,p_000070,2024-01-30 14:11:00,251,Android,RU
s_00000455,p_000070,2024-01-31 09:10:00,343,Android,RU
s_00000456,p_000070,2024-01-31 07:26:00,200,Android,RU
s_00000457,p_000070,2024-01-31 21:44:00,308,Android,RU
s_00000458,p_000070,2024-01-31 22:18:00,210,Android,RU
s_00000459,p_000070,2024-01-31 08:14:00,163,Android,RU
s_00000460,p_000070,2024-02-01 16:45:00,1443,Android,RU
s_00000461,p_000070,2024-02-01 16:44:00,77,Android,RU
s_00000462,p_000070,2024-02-02 21:04:00,906,Android,RU
s_00000463,p_000070,2024-02-02 14:59:00,816,Android,RU
s_00000464,p_000070,2024-02-03 15:50:00,230,Android,RU
s_00000465,p_000070,2024-02-03 13:27:00,369,Android,RU
s_00000466,p_000070,2024-02-03 10:34:00,785,Android,RU
s_00000467,p_000070,2024-02-04 14:41:00,588,Android,RU
s_00000468,p_000070,2024-02-04 11:58:00,123,Android,RU
s_00000469,p_000070,2024-02-05 15:52:00,377,Android,RU
s_00000470,p_000070,2024-02-05 11:04:00,884,Android,RU
s_00000471,p_000070,2024-02-06 08:10:00,273,Android,RU
s_00000472,p_000070,2024-02-06 16:38:00,658,Android,RU
s_00000473,p_000070,2024-02-06 16:28:00,668,Android,RU
s_00000474,p_000070,2024-02-06 10:29:00,285,Android,RU
s_00000475,p_000070,2024-02-07 16:44:00,416,Android,RU
s_00000476,p_000070,2024-02-07 19:17:00,1277,Android,RU
s_00000477,p_000070,2024-02-07 23:34:00,93,Android,RU
s_00000478,p_000070,2024-02-07 22:28:00,284,Android,RU
s_00000479,p_000070,2024-02-07 09:38:00,226,Android,RU
s_00000480,p_000070,2024-02-07 08:56:00,73,Android,RU
s_00000481,p_000070,2024-02-08 20:47:00,650,Android,RU
s_00000482,p_000070,2024-02-08 17:38:00,153,Android,RU
s_00000483,p_000070,2024-02-09 15:01:00,179,Android,RU
s_00000484,p_000070,2024-02-09 09:14:00,1010,Android,RU
s_00000485,p_000071,2024-01-05 07:48:00,151,iOS,CN
s_00000486,p_000071,2024-01-05 15:36:00,468,iOS,CN
s_00000487,p_000071,2024-01-05 08:48:00,237,iOS,CN
s_00000488,p_000072,2024-01-01 22:33:00,134,Android,US
s_00000489,p_000072,2024-01-01 21:58:00,611,Android,US
s_00000490,p_000072,2024-01-01 15:11:00,212,Android,US
s_00000491,p_000072,2024-01-02 20:40:00,174,Android,US
s_00000492,p_000072,2024-01-02 22:05:00,218,Android,US
s_00000493,p_000072,2024-01-02 22:22:00,67,Android,US
s_00000494,p_000073,2024-02-03 20:21:00,57,iOS,CN
s_00000495,p_000073,2024-02-03 17:42:00,212,iOS,CN
s_00000496,p_000073,2024-02-03 10:54:00,1316,iOS,CN
s_00000497,p_000073,2024-02-03 12:21:00,75,iOS,CN
s_00000498,p_000074,2024-01-25 22:18:00,291,iOS,CN
s_00000499,p_000074,2024-01-26 19:52:00,156,iOS,CN
s_00000500,p_000074,2024-01-26 08:29:00,738,iOS,CN
s_00000501,p_000074,2024-01-27 09:20:00,426,iOS,CN
s_00000502,p_000074,2024-01-27 15:20:00,434,iOS,CN
s_00000503,p_000074,2024-01-27 10:49:00,194,iOS,CN
s_00000504,p_000074,2024-01-28 19:55:00,1162,iOS,CN
s_00000505,p_000074,2024-01-28 23:52:00,337,iOS,CN
s_00000506,p_000074,2024-01-28 07:42:00,2438,iOS,CN
s_00000507,p_000075,2024-01-27 21:26:00,438,Android,CA
s_00000508,p_000076,2024-01-30 13:33:00,119,iOS,BR
s_00000509,p_000076,2024-01-30 18:39:00,402,iOS,BR
s_00000510,p_000076,2024-01-30 22:40:00,375,iOS,BR
s_00000511,p_000077,2024-01-02 08:13:00,107,iOS,DE
s_00000512,p_000077,2024-01-02 15:35:00,177,iOS,DE
s_00000513,p_000077,2024-01-02 11:59:00,372,iOS,DE
s_00000514,p_000077,2024-01-03 16:28:00,200,iOS,DE
s_00000515,p_000077,2024-01-04 22:07:00,746,iOS,DE
s_00000516,p_000077,2024-01-04 07:40:00,127,iOS,DE
s_00000517,p_000077,2024-01-04 14:45:00,187,iOS,DE
s_00000518,p_000077,2024-01-05 12:19:00,223,iOS,DE
s_00000519,p_000077,2024-01-05 07:35:00,42,iOS,DE
s_00000520,p_000078,2024-01-09 09:14:00,567,Android,JP
s_00000521,p_000078,2024-01-09 10:29:00,46,Android,JP
s_00000522,p_000078,2024-01-09 10:41:00,235,Android,JP
s_00000523,p_000078,2024-01-10 11:31:00,68,Android,JP
s_00000524,p_000078,2024-01-10 16:32:00,206,Android,JP
s_00000525,p_000078,2024-01-10 15:26:00,326,Android,JP
s_00000526,p_000078,2024-01-11 22:30:00,351,Android,JP
s_00000527,p_000078,2024-01-12 14:29:00,369,Android,JP
s_00000528,p_000078,2024-01-12 11:24:00,123,Android,JP
s_00000529,p_000078,2024-01-12 13:58:00,267,Android,JP
s_00000530,p_000078,2024-01-12 23:47:00,204,Android,JP
s_00000531,p_000079,2024-01-03 09:17:00,238,Android,US
s_00000532,p_000079,2024-01-03 20:21:00,457,Android,US
s_00000533,p_000079,2024-01-04 23:17:00,209,Android,US
s_00000534,p_000080,2024-02-09 16:46:00,1529,Android,KR
s_00000535,p_000081,2024-01-20 16:53:00,262,Android,GB
s_00000536,p_000082,2024-01-09 22:55:00,846,Android,KR
s_00000537,p_000082,2024-01-09 11:28:00,808,Android,KR
s_00000538,p_000082,2024-01-10 22:22:00,131,Android,KR
s_00000539,p_000082,2024-01-10 17:35:00,84,Android,KR
s_00000540,p_000082,2024-01-11 19:29:00,175,Android,KR
s_00000541,p_000082,2024-01-11 17:55:00,205,Android,KR
s_00000542,p_000082,2024-01-11 13:44:00,329,Android,KR
s_00000543,p_000082,2024-01-11 14:36:00,254,Android,KR
s_00000544,p_000082,2024-01-12 19:14:00,343,Android,KR
s_00000545,p_000082,2024-01-13 20:02:00,170,Android,KR
s_00000546,p_000083,2024-01-02 22:45:00,93,iOS,JP
s_00000547,p_000083,2024-01-03 19:24:00,322,iOS,JP
s_00000548,p_000083,2024-01-04 11:31:00,132,iOS,JP
s_00000549,p_000083,2024-01-04 08:08:00,848,iOS,JP
s_00000550,p_000083,2024-01-04 23:37:00,137,iOS,JP
s_00000551,p_000084,2024-01-08 17:55:00,148,Android,BR
s_00000552,p_000085,2024-01-08 10:55:00,155,iOS,KR
s_00000553,p_000085,2024-01-08 21:06:00,185,iOS,KR
s_00000554,p_000085,2024-01-08 23:58:00,98,iOS,KR
s_00000555,p_000085,2024-01-08 21:00:00,76,iOS,KR
s_00000556,p_000085,2024-01-08 11:26:00,389,iOS,KR
s_00000557,p_000085,2024-01-08 11:04:00,104,iOS,KR
s_00000558,p_000086,2024-01-27 22:50:00,177,Android,US
s_00000559,p_000086,2024-01-27 15:21:00,856,Android,US
s_00000560,p_000086,2024-01-27 19:41:00,93,Android,US
s_00000561,p_000087,2024-01-21 17:54:00,229,Android,BR
s_00000562,p_000088,2024-02-13 19:20:00,228,Android,JP
s_00000563,p_000088,2024-02-13 22:55:00,155,Android,JP
s_00000564,p_000088,2024-02-13 08:39:00,677,Android,JP
s_00000565,p_000088,2024-02-13 09:15:00,511,Android,JP
s_00000566,p_000088,2024-02-14 16:14:00,294,Android,JP
s_00000567,p_000088,2024-02-14 09:27:00,520,Android,JP
s_00000568,p_000088,2024-02-14 10:48:00,215,Android,JP
s_00000569,p_000088,2024-02-14 10:28:00,134,Android,JP
s_00000570,p_000088,2024-02-15 12:44:00,641,Android,JP
s_00000571,p_000088,2024-02-15 16:57:00,339,Android,JP
s_00000572,p_000088,2024-02-16 07:02:00,105,Android,JP
s_00000573,p_000088,2024-02-16 17:50:00,764,Android,JP
s_00000574,p_000088,2024-02-17 08:18:00,822,Android,JP
s_00000575,p_000088,2024-02-18 18:23:00,220,Android,JP
s_00000576,p_000088,2024-02-18 20:09:00,411,Android,JP
s_00000577,p_000089,2024-01-13 14:33:00,510,Android,JP
s_00000578,p_000089,2024-01-13 20:36:00,109,Android,JP
s_00000579,p_000089,2024-01-13 12:10:00,228,Android,JP
s_00000580,p_000090,2024-01-03 12:05:00,423,Android,RU
s_00000581,p_000090,2024-01-03 19:39:00,372,Android,RU
s_00000582,p_000090,2024-01-03 14:31:00,69,Android,RU
s_00000583,p_000090,2024-01-03 11:14:00,155,Android,RU
s_00000584,p_000091,2024-01-25 15:29:00,146,Android,KR
s_00000585,p_000091,2024-01-26 15:42:00,116,Android,KR
s_00000586,p_000091,2024-01-27 07:57:00,313,Android,KR
s_00000587,p_000091,2024-01-27 21:57:00,119,Android,KR
s_00000588,p_000091,2024-01-27 16:43:00,184,Android,KR
s_00000589,p_000091,2024-01-27 12:04:00,133,Android,KR
s_00000590,p_000091,2024-01-27 21:22:00,99,Android,KR
s_00000591,p_000091,2024-01-27 16:40:00,136,Android,KR
s_00000592,p_000091,2024-01-28 20:44:00,668,Android,KR
s_00000593,p_000092,2024-01-29 21:54:00,332,Android,CA
s_00000594,p_000092,2024-01-30 16:12:00,165,Android,CA
s_00000595,p_000092,2024-01-30 19:54:00,203,Android,CA
s_00000596,p_000092,2024-01-31 22:06:00,105,Android,CA
s_00000597,p_000093,2024-01-17 14:24:00,334,Android,DE
s_00000598,p_000094,2024-01-30 18:36:00,107,iOS,JP
s_00000599,p_000094,2024-01-31 16:44:00,214,iOS,JP
s_00000600,p_000094,2024-02-01 16:01:00,210,iOS,JP
s_00000601,p_000094,2024-02-01 19:17:00,507,iOS,JP
s_00000602,p_000094,2024-02-01 07:36:00,111,iOS,JP
s_00000603,p_000094,2024-02-01 08:58:00,381,iOS,JP
s_00000604,p_000094,2024-02-01 22:53:00,221,iOS,JP
s_00000605,p_000094,2024-02-02 16:49:00,273,iOS,JP
s_00000606,p_000094,2024-02-02 14:38:00,164,iOS,JP
s_00000607,p_000094,2024-02-03 18:14:00,137,iOS,JP
s_00000608,p_000095,2024-01-14 13:39:00,460,Android,BR
s_00000609,p_000095,2024-01-14 15:43:00,193,Android,BR
s_00000610,p_000096,2024-01-15 11:40:00,153,iOS,US
s_00000611,p_000096,2024-01-15 10:57:00,282,iOS,US
s_00000612,p_000096,2024-01-15 08:19:00,831,iOS,US
s_00000613,p_000096,2024-01-15 21:02:00,325,iOS,US
s_00000614,p_000097,2024-01-12 18:46:00,103,Android,DE
s_00000615,p_000097,2024-01-12 11:05:00,128,Android,DE
s_00000616,p_000097,2024-01-12 16:20:00,43,Android,DE
s_00000617,p_000098,2024-01-01 20:11:00,157,iOS,US
s_00000618,p_000098,2024-01-01 13:08:00,122,iOS,US
s_00000619,p_000098,2024-01-01 18:33:00,153,iOS,US
s_00000620,p_000098,2024-01-01 23:58:00,434,iOS,US
s_00000621,p_000098,2024-01-01 15:53:00,665,iOS,US
s_00000622,p_000098,2024-01-02 12:16:00,133,iOS,US
s_00000623,p_000098,2024-01-03 22:51:00,213,iOS,US
s_00000624,p_000098,2024-01-03 16:47:00,386,iOS,US
s_00000625,p_000098,2024-01-03 17:51:00,127,iOS,US
s_00000626,p_000098,2024-01-03 10:29:00,978,iOS,US
s_00000627,p_000098,2024-01-04 09:09:00,51,iOS,US
s_00000628,p_000098,2024-01-04 14:55:00,143,iOS,US
s_00000629,p_000098,2024-01-04 19:54:00,114,iOS,US
s_00000630,p_000098,2024-01-04 18:05:00,230,iOS,US
s_00000631,p_000098,2024-01-04 19:00:00,30,iOS,US
s_00000632,p_000098,2024-01-05 15:34:00,887,iOS,US
s_00000633,p_000098,2024-01-05 10:29:00,173,iOS,US
s_00000634,p_000098,2024-01-06 18:43:00,662,iOS,US
s_00000635,p_000099,2024-01-03 15:37:00,293,Android,US
s_00000636,p_000099,2024-01-03 19:52:00,766,Android,US
s_00000637,p_000099,2024-01-04 18:06:00,154,Android,US
s_00000638,p_000099,2024-01-04 14:30:00,273,Android,US
s_00000639,p_000099,2024-01-05 07:39:00,160,Android,US
s_00000640,p_000099,2024-01-05 17:58:00,221,Android,US
s_00000641,p_000099,2024-01-05 14:41:00,255,Android,US
s_00000642,p_000099,2024-01-06 09:40:00,110,Android,US
s_00000643,p_000099,2024-01-07 21:58:00,870,Android,US
s_00000644,p_000099,2024-01-07 16:41:00,47,Android,US
s_00000645,p_000099,2024-01-07 20:07:00,550,Android,US
s_00000646,p_000099,2024-01-08 11:02:00,199,Android,US
s_00000647,p_000100,2024-01-01 08:19:00,119,iOS,FR
s_00000648,p_000100,2024-01-01 22:07:00,106,iOS,FR
s_00000649,p_000100,2024-01-01 10:15:00,122,iOS,FR
s_00000650,p_000101,2024-01-21 11:24:00,243,iOS,GB
s_00000651,p_000102,2024-01-08 18:42:00,81,Android,US
s_00000652,p_000102,2024-01-08 20:37:00,768,Android,US
s_00000653,p_000102,2024-01-08 11:56:00,103,Android,US
s_00000654,p_000102,2024-01-08 20:41:00,230,Android,US
s_00000655,p_000102,2024-01-08 10:53:00,385,Android,US
s_00000656,p_000102,2024-01-09 22:39:00,290,Android,US
s_00000657,p_000102,2024-01-09 20:17:00,301,Android,US
s_00000658,p_000102,2024-01-09 08:44:00,498,Android,US
s_00000659,p_000102,2024-01-09 18:13:00,107,Android,US
s_00000660,p_000102,2024-01-09 21:28:00,437,Android,US
s_00000661,p_000102,2024-01-10 14:54:00,111,Android,US
s_00000662,p_000102,2024-01-10 18:06:00,299,Android,US
s_00000663,p_000102,2024-01-11 18:34:00,217,Android,US
s_00000664,p_000102,2024-01-11 18:03:00,485,Android,US
s_00000665,p_000102,2024-01-11 19:17:00,89,Android,US
s_00000666,p_000103,2024-01-15 13:07:00,206,iOS,US
s_00000667,p_000104,2024-02-17 21:05:00,424,Android,FR
s_00000668,p_000104,2024-02-17 13:41:00,223,Android,FR
s_00000669,p_000104,2024-02-17 07:03:00,172,Android,FR
s_00000670,p_000104,2024-02-17 17:15:00,93,Android,FR
s_00000671,p_000105,2024-01-06 13:04:00,506,Android,CA
s_00000672,p_000105,2024-01-06 13:37:00,378,Android,CA
s_00000673,p_000105,2024-01-06 13:52:00,94,Android,CA
s_00000674,p_000105,2024-01-07 14:21:00,549,Android,CA
s_00000675,p_000105,2024-01-07 11:50:00,173,Android,CA
s_00000676,p_000105,2024-01-07 07:17:00,228,Android,CA
s_00000677,p_000106,2024-01-11 11:08:00,308,iOS,US
s_00000678,p_000106,2024-01-11 15:51:00,339,iOS,US
s_00000679,p_000106,2024-01-11 12:07:00,67,iOS,US
s_00000680,p_000107,2024-01-29 11:00:00,1023,Android,DE
s_00000681,p_000107,2024-01-29 18:50:00,364,Android,DE
s_00000682,p_000107,2024-01-29 14:37:00,262,Android,DE
s_00000683,p_000107,2024-01-30 17:01:00,123,Android,DE
s_00000684,p_000107,2024-01-30 12:16:00,356,Android,DE
s_00000685,p_000107,2024-01-31 08:08:00,1057,Android,DE
s_00000686,p_000107,2024-02-01 20:33:00,393,Android,DE
s_00000687,p_000107,2024-02-01 10:47:00,30,Android,DE
s_00000688,p_000107,2024-02-02 09:30:00,359,Android,DE
s_00000689,p_000107,2024-02-02 21:49:00,455,Android,DE
s_00000690,p_000107,2024-02-02 18:32:00,999,Android,DE
s_00000691,p_000108,2024-01-06 10:28:00,127,Android,GB
s_00000692,p_000109,2024-01-02 23:14:00,366,Android,KR
s_00000693,p_000109,2024-01-02 08:46:00,125,Android,KR
s_00000694,p_000109,2024-01-02 23:19:00,114,Android,KR
s_00000695,p_000109,2024-01-02 21:41:00,439,Android,KR
s_00000696,p_000110,2024-01-07 08:30:00,335,iOS,JP
s_00000697,p_000110,2024-01-07 19:27:00,112,iOS,JP
s_00000698,p_000111,2024-01-04 10:31:00,209,iOS,JP
s_00000699,p_000111,2024-01-04 21:04:00,170,iOS,JP
s_00000700,p_000111,2024-01-04 09:20:00,204,iOS,JP
s_00000701,p_000111,2024-01-05 11:04:00,162,iOS,JP
s_00000702,p_000111,2024-01-05 11:17:00,283,iOS,JP
s_00000703,p_000111,2024-01-05 17:24:00,595,iOS,JP
s_00000704,p_000111,2024-01-06 23:18:00,200,iOS,JP
s_00000705,p_000111,2024-01-06 21:32:00,168,iOS,JP
s_00000706,p_000111,2024-01-06 20:06:00,79,iOS,JP
s_00000707,p_000111,2024-01-07 10:54:00,91,iOS,JP
s_00000708,p_000111,2024-01-07 13:27:00,556,iOS,JP
s_00000709,p_000111,2024-01-08 21:56:00,273,iOS,JP
s_00000710,p_000111,2024-01-08 14:26:00,216,iOS,JP
s_00000711,p_000111,2024-01-09 17:52:00,354,iOS,JP
s_00000712,p_000112,2024-02-23 21:25:00,210,Android,DE
s_00000713,p_000112,2024-02-23 20:46:00,110,Android,DE
s_00000714,p_000112,2024-02-23 10:20:00,308,Android,DE
s_00000715,p_000112,2024-02-23 20:20:00,255,Android,DE
s_00000716,p_000113,2024-02-03 15:23:00,331,iOS,FR
s_00000717,p_000114,2024-01-21 11:43:00,632,iOS,US
s_00000718,p_000114,2024-01-21 22:04:00,1404,iOS,US
s_00000719,p_000115,2024-02-11 09:53:00,173,iOS,JP
s_00000720,p_000115,2024-02-11 09:05:00,212,iOS,JP
s_00000721,p_000116,2024-02-02 20:06:00,284,Android,CA
s_00000722,p_000116,2024-02-02 18:51:00,1496,Android,CA
s_00000723,p_000116,2024-02-02 11:35:00,380,Android,CA
s_00000724,p_000117,2024-01-05 08:37:00,962,Android,US
s_00000725,p_000117,2024-01-05 17:42:00,460,Android,US
s_00000726,p_000118,2024-02-14 10:26:00,306,iOS,DE
s_00000727,p_000119,2024-01-16 20:55:00,247,iOS,CA
s_00000728,p_000119,2024-01-16 08:18:00,276,iOS,CA
s_00000729,p_000119,2024-01-17 16:22:00,102,iOS,CA
s_00000730,p_000119,2024-01-18 10:36:00,346,iOS,CA
s_00000731,p_000119,2024-01-18 23:13:00,106,iOS,CA
s_00000732,p_000119,2024-01-18 11:42:00,145,iOS,CA
s_00000733,p_000120,2024-02-02 22:14:00,52,Android,GB
s_00000734,p_000120,2024-02-02 10:22:00,697,Android,GB
s_00000735,p_000121,2024-02-15 18:07:00,257,iOS,JP
s_00000736,p_000122,2024-01-08 14:51:00,638,Android,BR
s_00000737,p_000122,2024-01-08 20:54:00,277,Android,BR
s_00000738,p_000122,2024-01-08 07:38:00,495,Android,BR
s_00000739,p_000122,2024-01-08 15:01:00,668,Android,BR
s_00000740,p_000122,2024-01-09 12:17:00,133,Android,BR
s_00000741,p_000122,2024-01-10 16:58:00,374,Android,BR
s_00000742,p_000122,2024-01-10 17:22:00,258,Android,BR
s_00000743,p_000122,2024-01-11 07:11:00,501,Android,BR
s_00000744,p_000122,2024-01-11 11:36:00,137,Android,BR
s_00000745,p_000122,2024-01-12 19:04:00,30,Android,BR
s_00000746,p_000122,2024-01-12 11:47:00,221,Android,BR
s_00000747,p_000122,2024-01-12 07:05:00,231,Android,BR
s_00000748,p_000122,2024-01-13 23:13:00,701,Android,BR
s_00000749,p_000122,2024-01-13 19:26:00,456,Android,BR
s_00000750,p_000122,2024-01-13 21:21:00,1807,Android,BR
s_00000751,p_000122,2024-01-13 12:23:00,163,Android,BR
s_00000752,p_000122,2024-01-13 16:46:00,75,Android,BR
s_00000753,p_000122,2024-01-13 17:49:00,467,Android,BR
s_00000754,p_000122,2024-01-14 09:56:00,225,Android,BR
s_00000755,p_000122,2024-01-14 08:09:00,288,Android,BR
s_00000756,p_000122,2024-01-15 12:48:00,47,Android,BR
s_00000757,p_000122,2024-01-15 08:43:00,183,Android,BR
s_00000758,p_000122,2024-01-15 09:17:00,246,Android,BR
s_00000759,p_000122,2024-01-15 21:42:00,557,Android,BR
s_00000760,p_000122,2024-01-15 20:31:00,417,Android,BR
s_00000761,p_000122,2024-01-15 21:26:00,50,Android,BR
s_00000762,p_000122,2024-01-16 15:13:00,338,Android,BR
s_00000763,p_000122,2024-01-16 23:07:00,128,Android,BR
s_00000764,p_000122,2024-01-17 18:27:00,118,Android,BR
s_00000765,p_000122,2024-01-17 10:18:00,134,Android,BR
s_00000766,p_000122,2024-01-18 22:33:00,481,Android,BR
s_00000767,p_000122,2024-01-19 16:02:00,1042,Android,BR
s_00000768,p_000122,2024-01-20 14:25:00,416,Android,BR
s_00000769,p_000122,2024-01-20 08:00:00,415,Android,BR
s_00000770,p_000122,2024-01-20 13:19:00,499,Android,BR
s_00000771,p_000122,2024-01-20 13:49:00,48,Android,BR
s_00000772,p_000122,2024-01-20 11:48:00,456,Android,BR
s_00000773,p_000123,2024-01-03 16:20:00,500,iOS,BR
s_00000774,p_000123,2024-01-03 10:00:00,782,iOS,BR
s_00000775,p_000123,2024-01-04 22:47:00,155,iOS,BR
s_00000776,p_000123,2024-01-04 20:11:00,551,iOS,BR
s_00000777,p_000123,2024-01-05 11:24:00,228,iOS,BR
s_00000778,p_000124,2024-01-06 14:32:00,892,iOS,KR
s_00000779,p_000125,2024-01-12 18:04:00,80,iOS,GB
s_00000780,p_000125,2024-01-12 19:55:00,387,iOS,GB
s_00000781,p_000126,2024-02-04 08:27:00,459,iOS,US
s_00000782,p_000126,2024-02-04 07:29:00,238,iOS,US
s_00000783,p_000126,2024-02-04 09:55:00,77,iOS,US
s_00000784,p_000127,2024-02-09 17:36:00,207,Android,JP
s_00000785,p_000127,2024-02-09 20:36:00,179,Android,JP
s_00000786,p_000127,2024-02-09 19:45:00,150,Android,JP
s_00000787,p_000127,2024-02-09 20:18:00,97,Android,JP
s_00000788,p_000128,2024-01-01 19:01:00,204,Android,RU
s_00000789,p_000128,2024-01-02 17:10:00,328,Android,RU
s_00000790,p_000128,2024-01-03 21:53:00,322,Android,RU
s_00000791,p_000128,2024-01-04 18:05:00,244,Android,RU
s_00000792,p_000128,2024-01-04 20:54:00,120,Android,RU
s_00000793,p_000128,2024-01-05 10:15:00,44,Android,RU
s_00000794,p_000128,2024-01-05 20:37:00,205,Android,RU
s_00000795,p_000128,2024-01-05 19:33:00,184,Android,RU
s_00000796,p_000128,2024-01-05 09:25:00,1084,Android,RU
s_00000797,p_000128,2024-01-06 16:47:00,336,Android,RU
s_00000798,p_000128,2024-01-07 17:14:00,253,Android,RU
s_00000799,p_000128,2024-01-07 17:49:00,169,Android,RU
s_00000800,p_000128,2024-01-08 12:04:00,147,Android,RU
s_00000801,p_000128,2024-01-08 23:40:00,115,Android,RU
s_00000802,p_000128,2024-01-08 10:33:00,104,Android,RU
s_00000803,p_000128,2024-01-08 23:12:00,267,Android,RU
s_00000804,p_000128,2024-01-08 18:22:00,131,Android,RU
s_00000805,p_000129,2024-01-15 11:15:00,1058,Android,KR
s_00000806,p_000129,2024-01-15 10:09:00,562,Android,KR
s_00000807,p_000129,2024-01-15 15:12:00,199,Android,KR
s_00000808,p_000129,2024-01-15 12:38:00,166,Android,KR
s_00000809,p_000130,2024-01-11 11:48:00,132,Android,CA
s_00000810,p_000130,2024-01-11 09:11:00,48,Android,CA
s_00000811,p_000130,2024-01-11 22:29:00,314,Android,CA
s_00000812,p_000131,2024-01-06 21:43:00,198,iOS,US
s_00000813,p_000132,2024-01-03 17:55:00,248,Android,JP
s_00000814,p_000132,2024-01-03 17:09:00,165,Android,JP
s_00000815,p_000132,2024-01-04 21:04:00,194,Android,JP
s_00000816,p_000132,2024-01-04 22:28:00,180,Android,JP
s_00000817,p_000132,2024-01-04 16:50:00,223,Android,JP
s_00000818,p_000132,2024-01-05 15:37:00,330,Android,JP
s_00000819,p_000132,2024-01-05 08:22:00,166,Android,JP
s_00000820,p_000132,2024-01-05 23:04:00,128,Android,JP
s_00000821,p_000132,2024-01-05 16:29:00,596,Android,JP
s_00000822,p_000132,2024-01-05 21:02:00,105,Android,JP
s_00000823,p_000132,2024-01-05 08:23:00,244,Android,JP
s_00000824,p_000132,2024-01-06 16:04:00,59,Android,JP
s_00000825,p_000132,2024-01-06 09:39:00,315,Android,JP
s_00000826,p_000132,2024-01-07 23:24:00,205,Android,JP
s_00000827,p_000133,2024-01-09 08:28:00,276,Android,CA
s_00000828,p_000133,2024-01-09 13:20:00,862,Android,CA
s_00000829,p_000133,2024-01-10 22:32:00,167,Android,CA
s_00000830,p_000133,2024-01-10 11:03:00,194,Android,CA
s_00000831,p_000133,2024-01-10 21:06:00,369,Android,CA
s_00000832,p_000133,2024-01-10 17:45:00,274,Android,CA
s_00000833,p_000133,2024-01-11 09:32:00,363,Android,CA
s_00000834,p_000133,2024-01-11 12:02:00,286,Android,CA
s_00000835,p_000133,2024-01-11 14:45:00,221,Android,CA
s_00000836,p_000133,2024-01-11 21:28:00,107,Android,CA
s_00000837,p_000133,2024-01-11 23:33:00,971,Android,CA
s_00000838,p_000133,2024-01-11 12:23:00,375,Android,CA
s_00000839,p_000133,2024-01-12 18:58:00,174,Android,CA
s_00000840,p_000134,2024-02-27 16:24:00,145,iOS,KR
s_00000841,p_000134,2024-02-27 20:49:00,488,iOS,KR
s_00000842,p_000134,2024-02-27 17:43:00,174,iOS,KR
s_00000843,p_000134,2024-02-27 08:50:00,47,iOS,KR
s_00000844,p_000134,2024-02-27 17:04:00,241,iOS,KR
